"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007"
"id","Label for GEO_ID","Total races tallied","Total races tallied!!White alone or in combination with one or more other races","Total races tallied!!Black or African American alone or in combination with one or more other races","Total races tallied!!American Indian and Alaska Native alone or in combination with one or more other races","Total races tallied!!Asian alone or in combination with one or more other races","Total races tallied!!Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races","Total races tallied!!Some other race alone or in combination with one or more other races"
"0500000US49041","Sevier County, Utah","19035","18181","65","494","72","30","193"
"0500000US49043","Summit County, Utah","30117","27623","127","171","391","41","1764"
"0500000US49045","Tooele County, Utah","41840","37264","672","1019","434","140","2311"
"0500000US49047","Uintah County, Utah","25592","22469","45","2599","97","33","349"
"0500000US49049","Utah County, Utah","375906","346553","1863","3747","5804","3593","14346"
"0500000US49051","Wasatch County, Utah","15449","14749","47","178","86","47","342"
"0500000US49053","Washington County, Utah","91986","85882","375","1867","683","663","2516"
"0500000US49055","Wayne County, Utah","2529","2458","7","19","2","7","36"
"0500000US49057","Weber County, Utah","200927","176059","3525","2469","3490","601","14783"
"0500000US50001","Addison County, Vermont","36476","35266","293","326","389","22","180"
"0500000US50003","Bennington County, Vermont","37305","36435","230","215","290","7","128"
"0500000US50005","Caledonia County, Vermont","30044","29263","134","395","146","11","95"
"0500000US50007","Chittenden County, Vermont","148658","141185","1835","1144","3458","87","949"
"0500000US50009","Essex County, Vermont","6609","6372","13","142","29","1","52"
"0500000US50011","Franklin County, Vermont","46185","44359","219","1253","171","17","166"
"0500000US50013","Grand Isle County, Vermont","6990","6810","15","128","22","7","8"
"0500000US50015","Lamoille County, Vermont","23584","22911","144","299","133","18","79"
"0500000US50017","Orange County, Vermont","28503","27923","100","224","152","16","88"
"0500000US50019","Orleans County, Vermont","26651","25879","135","438","100","7","92"
"0500000US50021","Rutland County, Vermont","63883","62641","304","400","320","27","191"
"0500000US50023","Washington County, Vermont","58857","57070","418","642","454","14","259"
"0500000US50025","Windham County, Vermont","44907","43355","358","394","485","45","270"
"0500000US50027","Windsor County, Vermont","57972","56610","294","396","473","29","170"
"0500000US51001","Accomack County, Virginia","38692","24567","12238","259","116","47","1465"
"0500000US51003","Albemarle County, Virginia","80338","68348","8083","394","2550","31","932"
"0500000US51005","Alleghany County, Virginia","12998","12523","334","59","40","6","36"
"0500000US51007","Amelia County, Virginia","11485","8112","3223","75","23","2","50"
"0500000US51009","Amherst County, Virginia","32225","24985","6476","398","143","18","205"
"0500000US51011","Appomattox County, Virginia","13788","10472","3194","41","29","4","48"
"0500000US51013","Arlington County, Virginia","198073","137049","19425","1547","18666","380","21006"
"0500000US51015","Augusta County, Virginia","66041","62727","2455","289","251","33","286"
"0500000US51017","Bath County, Virginia","5084","4690","330","27","21","10","6"
"0500000US51019","Bedford County, Virginia","60840","56052","3909","320","357","19","183"
"0500000US51021","Bland County, Virginia","6920","6560","291","27","15","3","24"
"0500000US51023","Botetourt County, Virginia","30715","29131","1130","156","192","8","98"
"0500000US51025","Brunswick County, Virginia","18518","7802","10522","54","47","2","91"
"0500000US51027","Buchanan County, Virginia","27076","26190","717","59","58","11","41"
"0500000US51029","Buckingham County, Virginia","15815","9369","6188","128","39","3","88"
"0500000US51031","Campbell County, Virginia","51601","42915","7780","276","388","17","225"
"0500000US51033","Caroline County, Virginia","22460","14066","7796","302","128","11","157"
"0500000US51035","Carroll County, Virginia","29413","28802","144","122","46","13","286"
"0500000US51036","Charles City County, Virginia","7038","2532","3857","613","12","1","23"
"0500000US51037","Charlotte County, Virginia","12553","8222","4140","64","30","2","95"
"0500000US51041","Chesterfield County, Virginia","263844","202238","47709","1876","7117","260","4644"
"0500000US51043","Clarke County, Virginia","12791","11625","896","72","91","22","85"
"0500000US51045","Craig County, Virginia","5111","5055","10","22","15","1","8"
"0500000US51047","Culpeper County, Virginia","34817","27227","6476","276","318","25","495"
"0500000US51049","Cumberland County, Virginia","9117","5532","3409","64","42","2","68"
"0500000US51051","Dickenson County, Virginia","16472","16289","70","55","32","2","24"
"0500000US51053","Dinwiddie County, Virginia","24743","15994","8338","143","131","24","113"
"0500000US51057","Essex County, Virginia","10132","5893","3978","121","93","3","44"
"0500000US51059","Fairfax County, Virginia","1006930","706940","90312","6473","140224","1860","61121"
"0500000US51061","Fauquier County, Virginia","55928","49399","5158","389","458","48","476"
"0500000US51063","Floyd County, Virginia","13988","13509","308","69","29","4","69"
"0500000US51065","Fluvanna County, Virginia","20319","16149","3821","127","117","16","89"
"0500000US51067","Franklin County, Virginia","47669","42354","4604","197","226","27","261"
"0500000US51069","Frederick County, Virginia","59870","56785","1779","299","522","41","444"
"0500000US51071","Giles County, Virginia","16753","16311","291","54","50","6","41"
"0500000US51073","Gloucester County, Virginia","35315","30619","3741","354","367","37","197"
"0500000US51075","Goochland County, Virginia","17006","12372","4379","91","108","8","48"
"0500000US51077","Grayson County, Virginia","18030","16533","1233","93","25","9","137"
"0500000US51079","Greene County, Virginia","15442","14040","1071","93","95","9","134"
"0500000US51081","Greensville County, Virginia","11605","4529","6928","26","57","2","63"
"0500000US51083","Halifax County, Virginia","37675","22740","14376","195","125","11","228"
"0500000US51085","Hanover County, Virginia","87122","76843","8338","569","880","25","467"
"0500000US51087","Henrico County, Virginia","266344","183582","66375","1950","10462","228","3747"
"0500000US51089","Henry County, Virginia","58523","43578","13386","253","295","30","981"
"0500000US51091","Highland County, Virginia","2545","2524","3","7","7","0","4"
"0500000US51093","Isle of Wight County, Virginia","30009","21342","8192","196","139","14","126"
"0500000US51095","James City County, Virginia","48827","40006","7176","343","891","73","338"
"0500000US51097","King and Queen County, Virginia","6728","4116","2419","143","27","4","19"
"0500000US51099","King George County, Virginia","17083","13284","3263","177","226","20","113"
"0500000US51101","King William County, Virginia","13315","9835","3071","288","63","3","55"
"0500000US51103","Lancaster County, Virginia","11632","8145","3365","43","49","9","21"
"0500000US51105","Lee County, Virginia","23752","23365","118","165","65","5","34"
"0500000US51107","Loudoun County, Virginia","174029","143952","12922","968","10558","262","5367"
"0500000US51109","Louisa County, Virginia","25905","19824","5678","222","86","6","89"
"0500000US51111","Lunenburg County, Virginia","13303","7882","5147","75","48","19","132"
"0500000US51113","Madison County, Virginia","12664","10963","1495","56","83","11","56"
"0500000US51115","Mathews County, Virginia","9277","8088","1060","55","28","6","40"
"0500000US51117","Mecklenburg County, Virginia","32620","19344","12765","170","131","8","202"
"0500000US51119","Middlesex County, Virginia","9992","7844","2031","53","16","0","48"
"0500000US51121","Montgomery County, Virginia","84989","76323","3386","439","3792","85","964"
"0500000US51125","Nelson County, Virginia","14687","12093","2257","141","56","15","125"
"0500000US51127","New Kent County, Virginia","13638","10935","2236","261","100","3","103"
"0500000US51131","Northampton County, Virginia","13248","7098","5702","53","38","11","346"
"0500000US51133","Northumberland County, Virginia","12330","8903","3304","44","28","1","50"
"0500000US51135","Nottoway County, Virginia","15846","9080","6433","59","82","9","183"
"0500000US51137","Orange County, Virginia","26138","22050","3679","142","120","13","134"
"0500000US51139","Page County, Virginia","23343","22460","535","107","85","7","149"
"0500000US51141","Patrick County, Virginia","19553","17934","1255","91","51","10","212"
"0500000US51143","Pittsylvania County, Virginia","62161","46629","14785","231","182","14","320"
"0500000US51145","Powhatan County, Virginia","22579","18393","3859","124","76","10","117"
"0500000US51147","Prince Edward County, Virginia","19930","12412","7159","95","152","30","82"
"0500000US51149","Prince George County, Virginia","33767","20606","11076","275","754","101","955"
"0500000US51153","Prince William County, Virginia","291754","201718","56477","2851","13733","769","16206"
"0500000US51155","Pulaski County, Virginia","35480","32835","2065","219","145","14","202"
"0500000US51157","Rappahannock County, Virginia","7073","6546","415","48","28","0","36"
"0500000US51159","Richmond County, Virginia","8880","5761","2946","33","41","13","86"
"0500000US51161","Roanoke County, Virginia","86574","80999","3091","350","1563","28","543"
"0500000US51163","Rockbridge County, Virginia","20976","20007","663","134","120","6","46"
"0500000US51165","Rockingham County, Virginia","68232","65869","1054","215","281","22","791"
"0500000US51167","Russell County, Virginia","30442","29234","963","98","28","6","113"
"0500000US51169","Scott County, Virginia","23543","23170","156","114","36","9","58"
"0500000US51171","Shenandoah County, Virginia","35397","33818","501","202","171","21","684"
"0500000US51173","Smyth County, Virginia","33330","32230","679","169","97","23","132"
"0500000US51175","Southampton County, Virginia","17582","9843","7553","73","50","7","56"
"0500000US51177","Spotsylvania County, Virginia","92259","76334","11981","858","1678","123","1285"
"0500000US51179","Stafford County, Virginia","94919","77722","12094","1089","2164","232","1618"
"0500000US51181","Surry County, Virginia","6897","3246","3563","54","11","2","21"
"0500000US51183","Sussex County, Virginia","12601","4610","7807","59","35","14","76"
"0500000US51185","Tazewell County, Virginia","44896","43119","1089","203","344","6","135"
"0500000US51187","Warren County, Virginia","32040","29650","1674","235","231","37","213"
"0500000US51191","Washington County, Virginia","51426","50136","745","218","197","29","101"
"0500000US51193","Westmoreland County, Virginia","16949","11096","5268","126","90","3","366"
"0500000US51195","Wise County, Virginia","40389","39108","801","172","158","11","139"
"0500000US51197","Wythe County, Virginia","27768","26583","863","101","125","6","90"
"0500000US51199","York County, Virginia","57529","45942","7954","521","2267","121","724"
"0500000US51510","Alexandria city, Virginia","134064","80473","30769","946","8606","282","12988"
"0500000US51515","Bedford city, Virginia","6389","4809","1450","50","44","7","29"
"0500000US51520","Bristol city, Virginia","17567","16248","1050","118","85","8","58"
"0500000US51530","Buena Vista city, Virginia","6403","5987","327","33","38","7","11"
"0500000US51540","Charlottesville city, Virginia","46089","32096","10441","234","2588","71","659"
"0500000US51550","Chesapeake city, Virginia","202718","135730","58183","1721","4725","289","2070"
"0500000US51560","Clifton Forge city, Virginia","4374","3618","681","33","7","4","31"
"0500000US51570","Colonial Heights city, Virginia","17081","15201","1113","73","523","20","151"
"0500000US51580","Covington city, Virginia","6408","5388","875","51","62","4","28"
"0500000US51590","Danville city, Virginia","48844","26390","21535","203","351","29","336"
"0500000US51595","Emporia city, Virginia","5691","2420","3194","18","34","5","20"
"0500000US51600","Fairfax city, Virginia","22233","16250","1240","176","2870","32","1665"
"0500000US51610","Falls Church city, Virginia","10644","9044","391","80","788","20","321"
"0500000US51620","Franklin city, Virginia","8421","3875","4396","31","75","4","40"
"0500000US51630","Fredericksburg city, Virginia","19686","14418","4115","155","373","21","604"
"0500000US51640","Galax city, Virginia","6904","5949","454","52","50","1","398"
"0500000US51650","Hampton city, Virginia","150357","74880","67446","1682","3675","338","2336"
"0500000US51660","Harrisonburg city, Virginia","41578","35241","2726","190","1652","44","1725"
"0500000US51670","Hopewell city, Virginia","22805","14241","7663","205","285","35","376"
"0500000US51678","Lexington city, Virginia","6938","5961","732","33","160","8","44"
"0500000US51680","Lynchburg city, Virginia","66344","44236","19962","475","991","72","608"
"0500000US51683","Manassas city, Virginia","36358","26292","4893","296","1416","61","3400"
"0500000US51685","Manassas Park city, Virginia","10649","7794","1231","95","501","17","1011"
"0500000US51690","Martinsville city, Virginia","15551","8640","6627","59","85","4","136"
"0500000US51700","Newport News city, Virginia","185664","99800","73111","2055","5621","479","4598"
