"","combined_FIPS","NAMELSAD","total_dev","avg_dem_change","avg_rep_change"
"68",4001,"Apache County",0.000108247561886592,-0.0129687420657398,-0.00194293077629605
"69",4003,"Cochise County",0.000847297903133044,-0.0132544921099946,0.00368913603167026
"70",4005,"Coconino County",0.000498222507668908,0.011492057102149,-0.0191240615029015
"71",4007,"Gila County",0.000280714452124688,-0.060828050798522,-0.0324722040134371
"72",4009,"Graham County",0.000305996379033587,-0.0461504864439963,-0.0565954691848819
"73",4011,"Greenlee County",0.000612248994590694,-0.0501218090201141,-0.0456381699496106
"74",4012,"La Paz County",0.000349610281667894,-0.0324851069217856,0.0263514965496532
"75",4013,"Maricopa County",0.02575952029319,0.0048729406282929,-0.0139020154851103
"76",4015,"Mohave County",0.000599689587565433,-0.0443585247954427,0.0441468861713152
"77",4017,"Navajo County",0.000305269433025591,-0.0151323853010393,0.00453193044918711
"78",4019,"Pima County",0.00427820785049472,0.00484480428917916,-0.00900494839197997
"79",4021,"Pinal County",0.00655810605749392,-0.0265527701251606,0.0186939293447025
