State,County,Winning Party,Dem. Candidate (1982),Dem. Votes,Dem. %,Rep. Candidate (1982),Rep. Votes,Rep. %,Highest Other (1982),Other Votes,Other %,Year
TN,ROANE,R,"McWherter, Mike",3707,23.7,"Haslam, Bill",11523,73.8,"Whitaker, Carl",94,0.6,2010
TN,ROBERTSON,R,"McWherter, Mike",5416,30.3,"Haslam, Bill",12151,67.9,"Whitaker, Carl",59,0.3,2010
TN,RUTHERFORD,R,"McWherter, Mike",17912,29.3,"Haslam, Bill",41999,68.8,"Whitaker, Carl",235,0.4,2010
TN,SCOTT,R,"McWherter, Mike",1107,23.4,"Haslam, Bill",3522,74.5,"Whitaker, Carl",23,0.5,2010
TN,SEQUATCHIE,R,"McWherter, Mike",966,27.4,"Haslam, Bill",2497,70.7,"Whitaker, Carl",16,0.5,2010
TN,SEVIER,R,"McWherter, Mike",2692,13.6,"Haslam, Bill",16592,84,"Whitaker, Carl",140,0.7,2010
TN,SHELBY,D,"McWherter, Mike",118977,51.9,"Haslam, Bill",107227,46.7,"Whitaker, Carl",456,0.2,2010
TN,SMITH,R,"McWherter, Mike",2290,39.7,"Haslam, Bill",3369,58.4,"Whitaker, Carl",28,0.5,2010
TN,STEWART,R,"McWherter, Mike",1662,43,"Haslam, Bill",2120,54.9,"Whitaker, Carl",16,0.4,2010
TN,SULLIVAN,R,"McWherter, Mike",8359,21.2,"Haslam, Bill",30529,77.4,"Whitaker, Carl",153,0.4,2010
TN,SUMNER,R,"McWherter, Mike",11251,25.3,"Haslam, Bill",32543,73.2,"Whitaker, Carl",126,0.3,2010
TN,TIPTON,R,"McWherter, Mike",4706,29.7,"Haslam, Bill",10880,68.6,"Whitaker, Carl",49,0.3,2010
TN,TROUSDALE,R,"McWherter, Mike",875,41.9,"Haslam, Bill",1170,56.1,"Whitaker, Carl",8,0.4,2010
TN,UNICOI,R,"McWherter, Mike",1001,22.7,"Haslam, Bill",3334,75.5,"Whitaker, Carl",20,0.5,2010
TN,UNION,R,"McWherter, Mike",869,22.8,"Haslam, Bill",2861,75.2,"Whitaker, Carl",30,0.8,2010
TN,VAN BUREN,R,"McWherter, Mike",654,40.2,"Haslam, Bill",931,57.3,"Whitaker, Carl",8,0.5,2010
TN,WARREN,R,"McWherter, Mike",3640,37.8,"Haslam, Bill",5745,59.6,"Whitaker, Carl",63,0.7,2010
TN,WASHINGTON,R,"McWherter, Mike",6296,21.6,"Haslam, Bill",22403,76.9,"Whitaker, Carl",114,0.4,2010
TN,WAYNE,R,"McWherter, Mike",894,25.1,"Haslam, Bill",2606,73.3,"Whitaker, Carl",12,0.3,2010
TN,WEAKLEY,R,"McWherter, Mike",4393,46.5,"Haslam, Bill",4891,51.8,"Whitaker, Carl",35,0.4,2010
TN,WHITE,R,"McWherter, Mike",2260,32.3,"Haslam, Bill",4542,64.9,"Whitaker, Carl",51,0.7,2010
TN,WILLIAMSON,R,"McWherter, Mike",11085,18.3,"Haslam, Bill",48518,80.1,"Whitaker, Carl",203,0.3,2010
TN,WILSON,R,"McWherter, Mike",8724,25.2,"Haslam, Bill",25217,72.9,"Whitaker, Carl",167,0.5,2010
TX,ANDERSON,R,"White, Bill",3643,33.2,"Perry, Rick",6973,63.6,"Glass, Kathie",266,2.4,2010
TX,ANDREWS,R,"White, Bill",987,24.4,"Perry, Rick",2906,71.7,"Glass, Kathie",129,3.2,2010
TX,ANGELINA,R,"White, Bill",6892,35.7,"Perry, Rick",11942,61.9,"Glass, Kathie",374,1.9,2010
TX,ARANSAS,R,"White, Bill",1892,27.4,"Perry, Rick",4829,70,"Glass, Kathie",151,2.2,2010
TX,ARCHER,R,"White, Bill",672,23.5,"Perry, Rick",2107,73.5,"Glass, Kathie",78,2.7,2010
TX,ARMSTRONG,R,"White, Bill",135,20.4,"Perry, Rick",499,75.5,"Glass, Kathie",19,2.9,2010
TX,ATASCOSA,R,"White, Bill",3714,44.1,"Perry, Rick",4450,52.8,"Glass, Kathie",232,2.8,2010
TX,AUSTIN,R,"White, Bill",2525,29.1,"Perry, Rick",5901,68,"Glass, Kathie",215,2.5,2010
TX,BAILEY,R,"White, Bill",241,21.8,"Perry, Rick",810,73.2,"Glass, Kathie",20,1.8,2010
TX,BANDERA,R,"White, Bill",1646,24.5,"Perry, Rick",4745,70.5,"Glass, Kathie",290,4.3,2010
TX,BASTROP,R,"White, Bill",8587,45.3,"Perry, Rick",9426,49.7,"Glass, Kathie",818,4.3,2010
TX,BAYLOR,R,"White, Bill",339,30.3,"Perry, Rick",739,66,"Glass, Kathie",30,2.7,2010
TX,BEE,R,"White, Bill",2612,45.4,"Perry, Rick",2994,52.1,"Glass, Kathie",121,2.1,2010
TX,BELL,R,"White, Bill",17159,36.9,"Perry, Rick",26318,56.6,"Glass, Kathie",1104,2.4,2010
TX,BEXAR,D,"White, Bill",148452,48.8,"Perry, Rick",146760,48.3,"Glass, Kathie",6967,2.3,2010
TX,BLANCO,R,"White, Bill",1200,30.3,"Perry, Rick",2589,65.3,"Glass, Kathie",145,3.7,2010
TX,BORDEN,R,"White, Bill",74,22.2,"Perry, Rick",241,72.2,"Glass, Kathie",12,3.6,2010
TX,BOSQUE,R,"White, Bill",1956,33.2,"Perry, Rick",3691,62.6,"Glass, Kathie",207,3.5,2010
TX,BOWIE,R,"White, Bill",8274,36.5,"Perry, Rick",13886,61.3,"Glass, Kathie",399,1.8,2010
TX,BRAZORIA,R,"White, Bill",25450,36,"Perry, Rick",43360,61.4,"Glass, Kathie",1564,2.2,2010
TX,BRAZOS,R,"White, Bill",12733,33.8,"Perry, Rick",23809,63.2,"Glass, Kathie",1004,2.7,2010
TX,BREWSTER,R,"White, Bill",1315,48,"Perry, Rick",1316,48,"Glass, Kathie",84,3.1,2010
TX,BRISCOE,R,"White, Bill",143,29.5,"Perry, Rick",314,64.7,"Glass, Kathie",24,4.9,2010
TX,BROOKS,D,"White, Bill",936,77.7,"Perry, Rick",260,21.6,"Glass, Kathie",6,0.5,2010
TX,BROWN,R,"White, Bill",1951,20.7,"Perry, Rick",7115,75.5,"Glass, Kathie",276,2.9,2010
TX,BURLESON,R,"White, Bill",1368,30.3,"Perry, Rick",3050,67.5,"Glass, Kathie",81,1.8,2010
TX,BURNET,R,"White, Bill",3292,27.3,"Perry, Rick",8302,68.8,"Glass, Kathie",417,3.5,2010
TX,CALDWELL,R,"White, Bill",3913,47.2,"Perry, Rick",4035,48.6,"Glass, Kathie",310,3.7,2010
TX,CALHOUN,R,"White, Bill",1870,41.1,"Perry, Rick",2573,56.5,"Glass, Kathie",97,2.1,2010
TX,CALLAHAN,R,"White, Bill",747,21,"Perry, Rick",2701,76,"Glass, Kathie",90,2.5,2010
TX,CAMERON,D,"White, Bill",23474,57.3,"Perry, Rick",16722,40.8,"Glass, Kathie",636,1.6,2010
TX,CAMP,R,"White, Bill",1337,43.3,"Perry, Rick",1666,53.9,"Glass, Kathie",72,2.3,2010
TX,CARSON,R,"White, Bill",446,23.4,"Perry, Rick",1369,71.8,"Glass, Kathie",70,3.7,2010
TX,CASS,R,"White, Bill",2667,36.8,"Perry, Rick",4404,60.7,"Glass, Kathie",152,2.1,2010
TX,CASTRO,R,"White, Bill",515,37,"Perry, Rick",834,59.9,"Glass, Kathie",32,2.3,2010
TX,CHAMBERS,R,"White, Bill",2537,25.6,"Perry, Rick",7106,71.7,"Glass, Kathie",214,2.2,2010
TX,CHEROKEE,R,"White, Bill",3768,32.7,"Perry, Rick",7373,64,"Glass, Kathie",267,2.3,2010
TX,CHILDRESS,R,"White, Bill",293,26.6,"Perry, Rick",774,70.2,"Glass, Kathie",28,2.5,2010
TX,CLAY,R,"White, Bill",943,27.3,"Perry, Rick",2407,69.7,"Glass, Kathie",89,2.6,2010
TX,COCHRAN,R,"White, Bill",160,28.1,"Perry, Rick",387,67.9,"Glass, Kathie",14,2.5,2010
TX,COKE,R,"White, Bill",260,23.9,"Perry, Rick",793,72.9,"Glass, Kathie",29,2.7,2010
TX,COLEMAN,R,"White, Bill",617,23.4,"Perry, Rick",1935,73.3,"Glass, Kathie",80,3,2010
TX,COLLIN,R,"White, Bill",51890,33.1,"Perry, Rick",100359,64.1,"Glass, Kathie",3783,2.4,2010
TX,COLLINGSWORTH,R,"White, Bill",259,30.9,"Perry, Rick",547,65.4,"Glass, Kathie",19,2.3,2010
TX,COLORADO,R,"White, Bill",2256,36.1,"Perry, Rick",3845,61.5,"Glass, Kathie",120,1.9,2010
TX,COMAL,R,"White, Bill",8271,23.9,"Perry, Rick",24916,72.1,"Glass, Kathie",1213,3.5,2010
TX,COMANCHE,R,"White, Bill",1250,34.3,"Perry, Rick",2250,61.7,"Glass, Kathie",109,3,2010
TX,CONCHO,R,"White, Bill",269,30.9,"Perry, Rick",566,65,"Glass, Kathie",25,2.9,2010
TX,COOKE,R,"White, Bill",2573,27.9,"Perry, Rick",6261,67.9,"Glass, Kathie",300,3.3,2010
TX,CORYELL,R,"White, Bill",3146,32.7,"Perry, Rick",5984,62.3,"Glass, Kathie",298,3.1,2010
TX,COTTLE,R,"White, Bill",113,26,"Perry, Rick",291,67.1,"Glass, Kathie",20,4.6,2010
TX,CRANE,R,"White, Bill",184,22.7,"Perry, Rick",599,73.9,"Glass, Kathie",20,2.5,2010
TX,CROCKETT,R,"White, Bill",302,31.8,"Perry, Rick",616,64.9,"Glass, Kathie",22,2.3,2010
TX,CROSBY,R,"White, Bill",428,36.4,"Perry, Rick",709,60.3,"Glass, Kathie",22,1.9,2010
TX,CULBERSON,D,"White, Bill",388,52.9,"Perry, Rick",323,44.1,"Glass, Kathie",20,2.7,2010
TX,DALLAM,R,"White, Bill",195,21,"Perry, Rick",683,73.4,"Glass, Kathie",38,4.1,2010
TX,DALLAS,D,"White, Bill",234478,55.2,"Perry, Rick",180665,42.6,"Glass, Kathie",7796,1.8,2010
TX,DAWSON,R,"White, Bill",988,33.4,"Perry, Rick",1824,61.7,"Glass, Kathie",47,1.6,2010
TX,DE WITT,R,"White, Bill",1230,27,"Perry, Rick",3162,69.4,"Glass, Kathie",140,3.1,2010
TX,DEAF SMITH,R,"White, Bill",633,25.4,"Perry, Rick",1792,71.8,"Glass, Kathie",60,2.4,2010
TX,DELTA,R,"White, Bill",640,41.2,"Perry, Rick",864,55.6,"Glass, Kathie",38,2.4,2010
TX,DENTON,R,"White, Bill",43073,32.8,"Perry, Rick",83726,63.8,"Glass, Kathie",3623,2.8,2010
TX,DICKENS,R,"White, Bill",241,27.5,"Perry, Rick",590,67.3,"Glass, Kathie",24,2.7,2010
TX,DIMMIT,D,"White, Bill",1350,68.1,"Perry, Rick",604,30.5,"Glass, Kathie",20,1,2010
TX,DONLEY,R,"White, Bill",333,28.8,"Perry, Rick",781,67.4,"Glass, Kathie",29,2.5,2010
TX,DUVAL,D,"White, Bill",2213,73.5,"Perry, Rick",738,24.5,"Glass, Kathie",46,1.5,2010
TX,EASTLAND,R,"White, Bill",999,22.7,"Perry, Rick",3224,73.4,"Glass, Kathie",125,2.8,2010
TX,ECTOR,R,"White, Bill",4481,22.9,"Perry, Rick",14466,73.9,"Glass, Kathie",494,2.5,2010
TX,EDWARDS,R,"White, Bill",366,38.9,"Perry, Rick",556,59.1,"Glass, Kathie",12,1.3,2010
TX,EL PASO,D,"White, Bill",54247,61.3,"Perry, Rick",32536,36.8,"Glass, Kathie",1298,1.5,2010
TX,ELLIS,R,"White, Bill",9236,29.8,"Perry, Rick",20411,65.8,"Glass, Kathie",1180,3.8,2010
TX,ERATH,R,"White, Bill",2385,27.4,"Perry, Rick",5990,68.9,"Glass, Kathie",264,3,2010
TX,FALLS,D,"White, Bill",1940,48.8,"Perry, Rick",1854,46.7,"Glass, Kathie",90,2.3,2010
TX,FANNIN,R,"White, Bill",2599,35.5,"Perry, Rick",4453,60.8,"Glass, Kathie",209,2.9,2010
TX,FAYETTE,R,"White, Bill",2534,31.5,"Perry, Rick",5256,65.4,"Glass, Kathie",193,2.4,2010
TX,FISHER,R,"White, Bill",607,45.5,"Perry, Rick",686,51.5,"Glass, Kathie",36,2.7,2010
TX,FLOYD,R,"White, Bill",471,30.8,"Perry, Rick",1023,66.9,"Glass, Kathie",30,2,2010
TX,FOARD,D,"White, Bill",153,48.6,"Perry, Rick",148,47,"Glass, Kathie",10,3.2,2010
TX,FORT BEND,R,"White, Bill",65432,47,"Perry, Rick",71658,51.5,"Glass, Kathie",1667,1.2,2010
TX,FRANKLIN,R,"White, Bill",1095,32,"Perry, Rick",2203,64.5,"Glass, Kathie",96,2.8,2010
TX,FREESTONE,R,"White, Bill",1563,31.2,"Perry, Rick",3326,66.3,"Glass, Kathie",98,2,2010
TX,FRIO,D,"White, Bill",1110,53,"Perry, Rick",940,44.9,"Glass, Kathie",35,1.7,2010
TX,GAINES,R,"White, Bill",507,20.8,"Perry, Rick",1847,75.9,"Glass, Kathie",47,1.9,2010
TX,GALVESTON,R,"White, Bill",31186,41.1,"Perry, Rick",43051,56.7,"Glass, Kathie",1378,1.8,2010
TX,GARZA,R,"White, Bill",311,24.9,"Perry, Rick",879,70.3,"Glass, Kathie",34,2.7,2010
TX,GILLESPIE,R,"White, Bill",2034,21.5,"Perry, Rick",7008,74.2,"Glass, Kathie",342,3.6,2010
TX,GLASSCOCK,R,"White, Bill",45,11.5,"Perry, Rick",320,81.6,"Glass, Kathie",20,5.1,2010
TX,GOLIAD,R,"White, Bill",1031,39.7,"Perry, Rick",1438,55.3,"Glass, Kathie",112,4.3,2010
TX,GONZALES,R,"White, Bill",2056,39,"Perry, Rick",3062,58.1,"Glass, Kathie",131,2.5,2010
TX,GRAY,R,"White, Bill",766,16.3,"Perry, Rick",3777,80.4,"Glass, Kathie",130,2.8,2010
TX,GRAYSON,R,"White, Bill",7771,28.9,"Perry, Rick",18308,68.1,"Glass, Kathie",628,2.3,2010
TX,GREGG,R,"White, Bill",7607,29.9,"Perry, Rick",17259,67.9,"Glass, Kathie",419,1.6,2010
TX,GRIMES,R,"White, Bill",2276,37,"Perry, Rick",3663,59.6,"Glass, Kathie",179,2.9,2010
TX,GUADALUPE,R,"White, Bill",9488,31.2,"Perry, Rick",19837,65.3,"Glass, Kathie",907,3,2010
TX,HALE,R,"White, Bill",1875,30.9,"Perry, Rick",3974,65.4,"Glass, Kathie",164,2.7,2010
TX,HALL,R,"White, Bill",217,28.5,"Perry, Rick",522,68.5,"Glass, Kathie",18,2.4,2010
TX,HAMILTON,R,"White, Bill",871,32.8,"Perry, Rick",1671,62.9,"Glass, Kathie",90,3.4,2010
TX,HANSFORD,R,"White, Bill",163,12.3,"Perry, Rick",1126,85,"Glass, Kathie",24,1.8,2010
TX,HARDEMAN,R,"White, Bill",290,31.5,"Perry, Rick",612,66.4,"Glass, Kathie",14,1.5,2010
TX,HARDIN,R,"White, Bill",3553,24.5,"Perry, Rick",10652,73.4,"Glass, Kathie",258,1.8,2010
TX,HARRIS,D,"White, Bill",395952,50.2,"Perry, Rick",379516,48.1,"Glass, Kathie",10455,1.3,2010
TX,HARRISON,R,"White, Bill",6464,37.2,"Perry, Rick",10508,60.5,"Glass, Kathie",323,1.9,2010
TX,HARTLEY,R,"White, Bill",251,18.8,"Perry, Rick",1041,78.1,"Glass, Kathie",36,2.7,2010
TX,HASKELL,R,"White, Bill",117,29.9,"Perry, Rick",262,67,"Glass, Kathie",10,2.6,2010
TX,HAYS,R,"White, Bill",17333,43.8,"Perry, Rick",20499,51.8,"Glass, Kathie",1520,3.8,2010
TX,HEMPHILL,R,"White, Bill",286,26,"Perry, Rick",764,69.4,"Glass, Kathie",34,3.1,2010
TX,HENDERSON,R,"White, Bill",5957,31.6,"Perry, Rick",12342,65.4,"Glass, Kathie",444,2.4,2010
TX,HIDALGO,D,"White, Bill",48895,66.8,"Perry, Rick",23232,31.8,"Glass, Kathie",669,0.9,2010
TX,HILL,R,"White, Bill",3187,35.5,"Perry, Rick",5447,60.7,"Glass, Kathie",258,2.9,2010
TX,HOCKLEY,R,"White, Bill",963,22.7,"Perry, Rick",3085,72.9,"Glass, Kathie",124,2.9,2010
TX,HOOD,R,"White, Bill",3954,24.6,"Perry, Rick",11490,71.6,"Glass, Kathie",514,3.2,2010
TX,HOPKINS,R,"White, Bill",3111,35.4,"Perry, Rick",5457,62,"Glass, Kathie",200,2.3,2010
TX,HOUSTON,R,"White, Bill",2096,34.4,"Perry, Rick",3822,62.7,"Glass, Kathie",145,2.4,2010
TX,HOWARD,R,"White, Bill",1695,28.3,"Perry, Rick",4054,67.7,"Glass, Kathie",178,3,2010
TX,HUDSPETH,R,"White, Bill",276,41.1,"Perry, Rick",376,56,"Glass, Kathie",16,2.4,2010
TX,HUNT,R,"White, Bill",5465,30.7,"Perry, Rick",11593,65.1,"Glass, Kathie",610,3.4,2010
TX,HUTCHINSON,R,"White, Bill",947,17.8,"Perry, Rick",4166,78.4,"Glass, Kathie",148,2.8,2010
TX,IRION,R,"White, Bill",153,23.6,"Perry, Rick",476,73.6,"Glass, Kathie",13,2,2010
TX,JACK,R,"White, Bill",475,22.1,"Perry, Rick",1604,74.5,"Glass, Kathie",55,2.6,2010
TX,JACKSON,R,"White, Bill",1352,36.9,"Perry, Rick",2218,60.5,"Glass, Kathie",75,2,2010
TX,JASPER,R,"White, Bill",2557,30.4,"Perry, Rick",5689,67.7,"Glass, Kathie",126,1.5,2010
TX,JEFF DAVIS,R,"White, Bill",384,39.1,"Perry, Rick",539,54.9,"Glass, Kathie",43,4.4,2010
TX,JEFFERSON,R,"White, Bill",26437,48.2,"Perry, Rick",27710,50.5,"Glass, Kathie",569,1,2010
TX,JIM HOGG,D,"White, Bill",777,72.7,"Perry, Rick",288,26.9,"Glass, Kathie",4,0.4,2010
TX,JIM WELLS,D,"White, Bill",3674,57.2,"Perry, Rick",2657,41.4,"Glass, Kathie",76,1.2,2010
TX,JOHNSON,R,"White, Bill",8716,28.2,"Perry, Rick",20827,67.4,"Glass, Kathie",1118,3.6,2010
TX,JONES,R,"White, Bill",1267,32.9,"Perry, Rick",2444,63.4,"Glass, Kathie",117,3,2010
TX,KARNES,R,"White, Bill",1211,40.1,"Perry, Rick",1730,57.3,"Glass, Kathie",57,1.9,2010
TX,KAUFMAN,R,"White, Bill",6363,31.9,"Perry, Rick",12990,65.2,"Glass, Kathie",487,2.4,2010
TX,KENDALL,R,"White, Bill",2702,21,"Perry, Rick",9744,75.7,"Glass, Kathie",374,2.9,2010
TX,KENEDY,R,"White, Bill",88,44.2,"Perry, Rick",109,54.8,"Glass, Kathie",1,0.5,2010
TX,KENT,R,"White, Bill",101,33.7,"Perry, Rick",189,63,"Glass, Kathie",10,3.3,2010
TX,KERR,R,"White, Bill",3913,23.7,"Perry, Rick",12025,72.9,"Glass, Kathie",449,2.7,2010
TX,KIMBLE,R,"White, Bill",231,17.4,"Perry, Rick",1042,78.5,"Glass, Kathie",47,3.5,2010
TX,KING,R,"White, Bill",23,19.5,"Perry, Rick",93,78.8,"Glass, Kathie",1,0.8,2010
TX,KINNEY,R,"White, Bill",533,39.4,"Perry, Rick",769,56.8,"Glass, Kathie",36,2.7,2010
TX,KLEBERG,D,"White, Bill",2859,50.6,"Perry, Rick",2660,47.1,"Glass, Kathie",104,1.8,2010
TX,KNOX,R,"White, Bill",312,35.3,"Perry, Rick",547,61.8,"Glass, Kathie",17,1.9,2010
TX,LA SALLE,D,"White, Bill",744,57.2,"Perry, Rick",534,41,"Glass, Kathie",18,1.4,2010
TX,LAMAR,R,"White, Bill",4290,36,"Perry, Rick",7329,61.4,"Glass, Kathie",253,2.1,2010
TX,LAMB,R,"White, Bill",740,27.4,"Perry, Rick",1873,69.2,"Glass, Kathie",53,2,2010
TX,LAMPASAS,R,"White, Bill",1239,24.9,"Perry, Rick",3487,70.1,"Glass, Kathie",153,3.1,2010
TX,LAVACA,R,"White, Bill",1904,29.5,"Perry, Rick",4383,68,"Glass, Kathie",135,2.1,2010
TX,LEE,R,"White, Bill",1491,34.8,"Perry, Rick",2600,60.7,"Glass, Kathie",164,3.8,2010
TX,LEON,R,"White, Bill",1092,21.7,"Perry, Rick",3820,75.9,"Glass, Kathie",93,1.8,2010
TX,LIBERTY,R,"White, Bill",5467,33.9,"Perry, Rick",10309,63.9,"Glass, Kathie",308,1.9,2010
TX,LIMESTONE,R,"White, Bill",2198,39.4,"Perry, Rick",3197,57.4,"Glass, Kathie",133,2.4,2010
TX,LIPSCOMB,R,"White, Bill",195,22.4,"Perry, Rick",644,74.1,"Glass, Kathie",24,2.8,2010
TX,LIVE OAK,R,"White, Bill",656,23.5,"Perry, Rick",2034,73,"Glass, Kathie",88,3.2,2010
TX,LLANO,R,"White, Bill",1835,24.7,"Perry, Rick",5330,71.8,"Glass, Kathie",197,2.7,2010
TX,LOVING,R,"White, Bill",12,17.6,"Perry, Rick",51,75,"Glass, Kathie",5,7.4,2010
TX,LUBBOCK,R,"White, Bill",15887,29.6,"Perry, Rick",35578,66.3,"Glass, Kathie",1541,2.9,2010
